year,season,sensor,Mean_T,Max_T,Min_T
2022,summer,Aqua_Night,26.87996536414383,29.15332352154137,24.675215430861755
2022,summer,Terra_Day,40.557845789223684,48.03273046092187,33.786774021825956
2022,summer,Terra_Night,29.12269457207915,32.84221719457017,24.06829158316636
2022,autumn,Aqua_Day,33.41045349171075,40.26157314629261,26.561540041067794
2022,autumn,Aqua_Night,19.54424755156763,27.10770541082167,4.78036437246965
2022,autumn,Terra_Day,30.537055914451734,37.12541082164331,24.019473947895825
2022,autumn,Terra_Night,21.144429967258244,28.750696392785606,7.730913461538497
2022,winter,Aqua_Day,26.688145736737805,35.35748496993992,20.096653306613252
2022,winter,Aqua_Night,8.5924690031411,14.16700400801607,-0.03616301110206483
2022,winter,Terra_Day,21.74078423961798,29.14119238476957,15.193830734966614
2022,winter,Terra_Night,9.930899801966746,16.52071142284572,0.06082405345214443
2023,spring,Aqua_Day,38.84340712544703,48.30415330661326,32.41713955281422
2023,spring,Aqua_Night,19.99219787417542,28.480190380761556,14.812758620689669
2023,spring,Terra_Day,34.40436214717618,45.18877755511025,18.29696969696972
2023,spring,Terra_Night,21.833938804025838,29.85160320641286,14.510000000000048
2023,summer,Aqua_Day,37.84478339806334,46.16269038076156,32.72515531062127
2023,summer,Aqua_Night,25.852569249227276,28.93588677354712,17.338030127462364
2023,summer,Terra_Day,34.99664648026068,42.39505511022046,23.858958806357467
2023,summer,Terra_Night,28.148286258463735,32.02134268537077,22.941808617234493
2023,autumn,Aqua_Day,32.71002148694084,39.674288577154336,24.94317753749567
2023,autumn,Aqua_Night,20.052410071465378,28.01970440881766,12.838757515030093
2023,autumn,Terra_Day,29.512461308578985,38.38729458917839,23.31290581162328
2023,autumn,Terra_Night,21.819996847357103,30.724058116232495,13.386080604534028
2023,winter,Aqua_Day,24.74822921867337,28.93331663326657,20.768825100133533
2023,winter,Aqua_Night,9.430720038613048,12.49265453572388,7.179043927648612
2023,winter,Terra_Day,19.66198636536373,22.77374248496997,15.408946295037417
2023,winter,Terra_Night,10.481334524291066,13.341983805668043,4.452375915378385
2024,spring,Aqua_Day,40.80885190187437,53.14970440881766,24.597064116985415
2024,spring,Aqua_Night,22.11501370519968,30.958582164328686,6.3054509018036375
2024,spring,Terra_Day,36.3778435042814,49.600020040080196,17.83144044321331
2024,spring,Terra_Night,23.887976076476612,33.309804609218475,7.259165227403604
2024,summer,Aqua_Day,43.98254797030605,52.77097194388781,32.084961630060896
2024,summer,Aqua_Night,28.711366158646893,32.15604208416838,25.306407815631296
2024,summer,Terra_Day,39.600077345048476,45.68703907815634,29.323274139844656
2024,summer,Terra_Night,30.890321091648154,35.030621242485,25.25531062124251
2024,autumn,Aqua_Day,34.088278928712754,39.90502004008019,26.243891380169426
2024,autumn,Aqua_Night,21.88609091919773,28.933937875751532,12.38454068241473
2024,autumn,Terra_Day,30.48101215318658,38.11797595190384,22.59269921436592
2024,autumn,Terra_Night,23.809805205180965,30.824769539078197,13.891903807615254
2024,winter,Aqua_Day,24.366397909462176,29.721082164328685,19.970000000000027
2024,winter,Aqua_Night,8.634666378427964,13.003935318603945,4.682122641509479
2024,winter,Terra_Day,18.660530053847264,22.420699611327066,13.15649214659689
2024,winter,Terra_Night,10.46881993080096,14.299218436873774,6.618707414829688
2016,average,Aqua_Day,33.80550600634533,42.25457414829662,26.486628026647
2016,average,Aqua_Night,17.256758388306878,23.685073003149185,8.623109962691535
2016,average,Terra_Day,30.969467779944647,39.201227454909855,22.82337317864909
2016,average,Terra_Night,18.534290414058706,25.330316296156635,8.949303209593817
2017,average,Aqua_Day,35.57053011348618,44.37563376753509,26.896676357657306
2017,average,Aqua_Night,19.679974369396085,25.863327905811655,11.87019386111077
2017,average,Terra_Day,32.500713765932055,40.72483466933871,22.6000361995904
2017,average,Terra_Night,20.752031622932105,26.963655690624105,12.830340151930807
2018,average,Aqua_Day,34.312617820620474,42.99267662786068,25.035215235658143
2018,average,Aqua_Night,18.826160817990957,24.434387527121725,11.820804423472818
2018,average,Terra_Day,31.330888493342847,40.22014004353073,20.860012888741668
2018,average,Terra_Night,20.086697987948206,25.468253953615637,11.967435980034752
2019,average,Aqua_Day,35.149629251288886,43.22968812625254,25.19487980313475
2019,average,Aqua_Night,19.41580008586484,25.441655811623274,10.963322633179711
2019,average,Terra_Day,31.84109998780074,40.705994488977986,21.964577857991408
2019,average,Terra_Night,20.79841091390043,27.463612653421045,13.3423466231575
2020,average,Aqua_Day,34.73319787119036,44.44170340681366,21.993325357303576
2020,average,Aqua_Night,19.447669453612384,26.317241875286886,10.184511419154683
2020,average,Terra_Day,31.739465501317895,41.083401803607245,19.93277777992158
2020,average,Terra_Night,21.088670819166524,28.23615606212428,11.490280849633526
2021,average,Aqua_Day,33.33335017911203,41.895700150300634,25.45457961588044
2021,average,Aqua_Night,18.340239794651325,24.86174118917986,11.427495573671129
2021,average,Terra_Day,30.097821541287587,38.268282815631295,20.74037197074924
2021,average,Terra_Night,19.604532147153236,26.40101665980726,12.271366231521375
2022,average,Aqua_Day,36.194123069016165,44.723367985971976,28.122264558284986
2022,average,Aqua_Night,19.43771211955709,24.995645509643882,10.606150173074692
2022,average,Terra_Day,32.31919011932072,40.454857214428884,24.2175196761721
2022,average,Terra_Night,21.180557691276828,27.487513216478234,11.481885264969883
2023,average,Aqua_Day,33.536610307281144,40.76861222444893,27.713574375266177
2023,average,Aqua_Night,18.83197430837028,24.482109024712557,13.042147547707684
2023,average,Terra_Day,29.643864075344894,37.18621743486977,20.219445152496974
2023,average,Terra_Night,20.570889108534438,26.484746953421045,13.822566284286738
2024,average,Aqua_Day,35.811519177588835,43.88669463927859,25.723979281803942
2024,average,Aqua_Night,20.336784290368065,26.26312436071314,12.169630510339786
2024,average,Terra_Day,31.279865764090932,38.95643367036686,20.725976486005194
2024,average,Terra_Night,22.264230576026673,28.36610345691386,13.256271767772763
