year,season,sensor,Mean_T,Max_T,Min_T
2021,winter,Aqua_Night,9.732312341314712,13.060201112537468,4.539251101321598
2021,winter,Terra_Day,20.237931285428257,24.105798031664552,15.646636971046782
2021,winter,Terra_Night,10.30671604728766,14.195543175487494,4.184109263658012
2022,spring,Aqua_Day,39.78066923107738,50.335905006418514,29.197984595635454
2022,spring,Aqua_Night,22.835401491785998,29.677967479674827,13.467988874625608
2022,spring,Terra_Day,35.89256490171261,47.263127941805756,23.770082474226825
2022,spring,Terra_Night,24.86859779657161,31.84687633718444,11.57000000000005
2022,summer,Aqua_Day,44.15784444393111,50.65340607616605,37.77775353016691
2022,summer,Aqua_Night,27.036769846003427,29.422255027813456,24.209246704331477
2022,summer,Terra_Day,40.23628267232468,47.635211810012855,33.46372356123958
2022,summer,Terra_Night,29.391327591630763,33.044904082636535,24.38739837398376
2022,autumn,Aqua_Day,33.377485005449216,40.201690201112555,26.215336454066737
2022,autumn,Aqua_Night,20.02996936075032,27.197428326914874,10.92857937526746
2022,autumn,Terra_Day,30.607496484095755,37.30276850663246,23.541578947368436
2022,autumn,Terra_Night,21.846934224560435,29.109092854086455,12.329481707317095
2022,winter,Aqua_Day,26.099369955068823,34.8243260590501,19.86024390243906
2022,winter,Aqua_Night,8.77840585338681,14.639802405498319,-0.27352078239607125
2022,winter,Terra_Day,21.56656626450015,28.671737270004304,15.311986754966915
2022,winter,Terra_Night,10.127782486830514,16.966363636363656,0.2842428256070916
2023,spring,Aqua_Day,38.259213202403906,47.89695763799745,31.792583333333376
2023,spring,Aqua_Night,20.23693150431712,28.500663243474566,15.830000000000041
2023,spring,Terra_Day,33.78899183043034,44.19854086435604,22.070569800569817
2023,spring,Terra_Night,22.06259480317082,30.00239195549853,16.610000000000014
2023,summer,Aqua_Day,37.09938264088991,45.601630295250345,24.090000000000032
2023,summer,Aqua_Night,25.97285069482814,28.892105263157923,17.5568139534884
2023,summer,Terra_Day,34.982312058228835,41.83724860932821,28.158116914230977
2023,summer,Terra_Night,28.023994836735977,31.972729995721036,22.705986307231527
2023,autumn,Aqua_Day,32.880818671322245,39.90595207531025,24.959784615384642
2023,autumn,Aqua_Night,20.0862408873801,27.935708172871227,12.950077021822871
2023,autumn,Terra_Day,29.448262715490355,37.89664099272576,23.246867779204127
2023,autumn,Terra_Night,22.087051583285987,30.846268720581968,13.421552999178344
2023,winter,Aqua_Day,24.719217161169134,29.41432190760062,19.690000000000055
2023,winter,Aqua_Night,9.472971969891741,12.666448438168626,7.430728075013818
2023,winter,Terra_Day,19.575794981216234,22.674698331193856,15.134952120383053
2023,winter,Terra_Night,10.827522427945432,13.831172022684346,3.139435897435927
2024,spring,Aqua_Day,40.880791671402434,53.267158750534904,24.853595505617992
2024,spring,Aqua_Night,22.491838601324687,31.013508771929857,6.6565554129225815
2024,spring,Terra_Day,36.14770905255625,48.89855798031667,18.69355387523632
2024,spring,Terra_Night,24.368393823546498,33.25599058622168,7.722915479582183
2024,summer,Aqua_Day,43.65471819930531,52.67644415917846,33.3990372272144
2024,summer,Aqua_Night,28.750128782364612,32.32614890885753,25.47670945656829
2024,summer,Terra_Day,39.28419790764718,45.27751390671805,29.326028946178237
2024,summer,Terra_Night,31.081006944086983,35.43078733418915,25.273816859221263
2024,autumn,Aqua_Day,33.9569201214331,39.92241762943947,25.807333333333354
2024,autumn,Aqua_Night,21.99386697644834,28.86937472479088,13.052276595744726
2024,autumn,Terra_Day,30.277803133376064,37.72819426615322,22.128756137479574
2024,autumn,Terra_Night,24.052381416452878,30.902229353872514,14.312293538724889
2024,winter,Aqua_Day,24.378378411306453,29.556375695335923,20.210533333333363
2024,winter,Aqua_Night,8.471927537854064,12.508493795464293,3.410000000000025
2024,winter,Terra_Day,18.156836102496055,22.283812580231093,9.57000000000005
2024,winter,Terra_Night,10.635302177984958,14.864093170511106,7.135648267009012
2016,average,Aqua_Day,33.66400377981393,41.86791185280277,26.485991025272423
2016,average,Aqua_Night,17.240113395857794,23.697951331356606,8.51744952214265
2016,average,Terra_Day,30.649898017420497,38.661553273427494,22.7605879317141
2016,average,Terra_Night,18.78176629035134,25.41536113787168,9.327717871915587
2017,average,Aqua_Day,35.24431169548798,43.684497218656425,26.072657948287294
2017,average,Aqua_Night,19.843503767401877,26.133610820869556,11.760988660252453
2017,average,Terra_Day,32.11642578288747,40.27194480102699,20.850186136071915
2017,average,Terra_Night,21.05766843364494,27.096383545038,12.763013795763927
2018,average,Aqua_Day,33.947124489580865,42.72076941958138,25.44849295033451
2018,average,Aqua_Night,19.142372149768683,24.587626746198413,12.858401347959013
2018,average,Terra_Day,31.010169121579406,39.80759033603421,22.86449786679084
2018,average,Terra_Night,20.3302665424967,25.744881964784508,11.621672730987749
2019,average,Aqua_Day,35.1444583966595,43.04266367137358,25.546446777936858
2019,average,Aqua_Night,19.671236059901968,26.11717687959657,10.84928652583843
2019,average,Terra_Day,31.75206031627863,40.113258451005585,22.1563015107523
2019,average,Terra_Night,21.208070820864716,27.587488541262434,13.350924977342647
2020,average,Aqua_Day,34.832354540718484,44.446024818142945,22.821991951196264
2020,average,Aqua_Night,19.80983522012744,26.235725288831865,11.470838280758837
2020,average,Terra_Day,31.661752874197198,40.83386820710315,20.341837078351897
2020,average,Terra_Night,21.549244361323154,28.646615301782184,12.047010546349803
2021,average,Aqua_Day,33.21949219339576,41.63449507916135,25.320553728951012
2021,average,Aqua_Night,18.561388530455698,25.081862246603578,11.630124303636316
2021,average,Terra_Day,29.892857742704205,37.99961061189562,20.75842251248485
2021,average,Terra_Night,19.945519755681044,26.596957039058026,12.586365622846273
2022,average,Aqua_Day,35.85384215888163,44.0038318356868,28.262829620577044
2022,average,Aqua_Night,19.67013663798164,25.234363309975368,12.083073542957118
2022,average,Terra_Day,32.075727580658295,40.21821138211385,24.02184293445044
2022,average,Terra_Night,21.55866052489833,27.74180922756777,12.142780726726999
2023,average,Aqua_Day,33.2396579189463,40.70471547903967,25.133091987179526
2023,average,Aqua_Night,18.942248764104278,24.498731279418088,13.441904762581283
2023,average,Terra_Day,29.448840396341442,36.65178219940097,22.152626653596993
2023,average,Terra_Night,20.750290912784557,26.66314067362147,13.969243800961454
2024,average,Aqua_Day,35.71770210086182,43.85559905862219,26.067624849874775
2024,average,Aqua_Night,20.426940474497925,26.17938155026064,12.148885366308907
2024,average,Terra_Day,30.96663654901889,38.547019683354755,19.929584739723545
2024,average,Terra_Night,22.534271090517827,28.613275111198615,13.611168536134336
